key,author,comment,hashtags,mentions
https://www.instagram.com/p/B89gGSmFfR0/,tylerkikkert,Seriously. I know the family is mourning and everything. But is it really neccesary to use your childs death to make a point like this? What happened to regular funerals where people just honoured the fallen and left it at that imstead of exploiting there death in an attempt to further pusb an agenda...its sort of sad. Thw WNBA players make less because they bring in less revenue. Its that simple.,,
https://www.instagram.com/p/B89gGSmFfR0/,zino0729,I don’t even know how Vanessa can stand up and talk #kobeforever #gigiforever 😢😢,"['kobeforever', 'gigiforever']",
https://www.instagram.com/p/B89gGSmFfR0/,_isaacquigley_,Hold up. You’re wrong on this. The reason why women don’t get paid as much is because the viewership is terrible compared to men’s sports,,
https://www.instagram.com/p/B89gGSmFfR0/,roses_aka_billysgirl,💔 May all 9 people who died in that crash RIP,,
https://www.instagram.com/p/B89gGSmFfR0/,lasvegasstocks,"Ah, how sweet, they made basketball a widdle more fun. What an incredible accomplishment. Meanwhile the doctor who discovered and warned the world about coronavirus and saved lives is dead and forgotten.",,
https://www.instagram.com/p/B89gGSmFfR0/,scoots370,Sports are about revenue. Players get paid more because the league they play in make more money. It's not about what's fair or man vs women,,
https://www.instagram.com/p/B89gGSmFfR0/,mr._bdank,"Lol, except it is fair. Women's basketball is terrible, don't have as many sponsors and have terrible ratings. How do they even remotely deserves equal pay? Embarrassing",,
https://www.instagram.com/p/B89gGSmFfR0/,b_ur_self_75,My heart was breaking throughout. So touching. So real. 💔💦,,
https://www.instagram.com/p/B89gGSmFfR0/,mr_roadside247,Respect,,
https://www.instagram.com/p/B89gGSmFfR0/,jeffrules1102,This Hurts so much 😞💔,,
https://www.instagram.com/p/B89gGSmFfR0/,emperor_hadrien,Lulz so she doesnt understand simple supply and demand. Got it.,,
https://www.instagram.com/p/B89gGSmFfR0/,castle1615kittycat,God Bless 🙏🏼🌟🌞🕊,,
https://www.instagram.com/p/B89cWzIloFv/,abcnews,"Los Angeles and the world remembers NBA legend Kobe Bryant and his daughter Gianna ""Gigi"" Bryant. #kobebryant #gigi #gigibryant #nba #rip","['kobebryant', 'gigi', 'gigibryant', 'nba', 'rip']",
https://www.instagram.com/p/B89cWzIloFv/,texas_dan_19,Like for the 500th time this week?,,
https://www.instagram.com/p/B89cWzIloFv/,pedroquirarte_,Smh big memorial for the celebs but none for the pilot n his fam #murica,['murica'],
https://www.instagram.com/p/B89cWzIloFv/,_0zymandias_,I try to just scroll through these pics . As a father this still breaks my heart.,,
https://www.instagram.com/p/B89cWzIloFv/,sammmy_rone,💔💔,,
https://www.instagram.com/p/B89cWzIloFv/,shbnoo1321,💔💔💔💐,,
https://www.instagram.com/p/B89cWzIloFv/,rcrelias,💜💛💜💛💜💛🙏,,
https://www.instagram.com/p/B89cWzIloFv/,roses_aka_billysgirl,"Prayers to ALL the families who lost their loved ones, 💔",,
https://www.instagram.com/p/B89cWzIloFv/,lovingthe_dynalife,He's actually still alive?? Bet he's hanging with tupac and biggie,,
https://www.instagram.com/p/B89cWzIloFv/,trailfinder42,Together forever in God's presence.,,
https://www.instagram.com/p/B89cWzIloFv/,trinibelle111,🙏🏽🕊✨💜💛,,
https://www.instagram.com/p/B89cWzIloFv/,perfectlyinconspicuous,RIP to all lost! 💙💙💙💙💔,,
https://www.instagram.com/p/B89cWzIloFv/,maneeismanee,💛💜,,
https://www.instagram.com/p/B89VOKChe8G/,abcnews,"JUST IN: #MeToo movement on Harvey Weinstein verdict: ""Though today a man has been found guilty, we have to wonder whether anyone will care about the rest of us tomorrow. This is why we say MeToo."" #harveyweinstein #verdict #jury","['MeToo', 'harveyweinstein', 'verdict', 'jury']",
https://www.instagram.com/p/B89VOKChe8G/,mbforza,"Weinstein knows way too much about his best friends, the Clintons, and we all know how Epstein ended up.",,
https://www.instagram.com/p/B89VOKChe8G/,masculinsta,Anyone gonna talk about Johnny Depp being falsely accused or dots that not fit into the narrative?,,
https://www.instagram.com/p/B89VOKChe8G/,texas_dan_19,Those woman were willing participants,,
https://www.instagram.com/p/B89VOKChe8G/,rah_jah_rabbit,Trump will probably pardon him too and say that harvey was treated unfairly,,
https://www.instagram.com/p/B89VOKChe8G/,samtywrites,"Fascinating. Harvey Weinstein faced and is now convicted of charges where he will spend several years in state prison, yet he has, until now, never spent one night in jail. Don’t ever tell me pre-trial detention isn’t only about money.",,
https://www.instagram.com/p/B89VOKChe8G/,tattymcbear,"He will never see a day of jail time. He is rich, and white.",,
https://www.instagram.com/p/B89VOKChe8G/,jimmysanchez5529,Me Too,,
https://www.instagram.com/p/B89VOKChe8G/,jgrant64hotmail,Good👏,,
https://www.instagram.com/p/B89VOKChe8G/,murphy412,"I donated to this cause a long time ago because they were genuine with what they were pushing, when people think of the media business, and KNOW WHAT IT ENTAILS BEFORE THEY JUMP INTO IT.... why do people get all pissed off when it comes to light?",,
https://www.instagram.com/p/B89VOKChe8G/,haclass1984,ME TOO!!!😘🇺🇸🙌😊👏❤️🙏🙏,,
https://www.instagram.com/p/B89VOKChe8G/,mrsguerrero7,🙏🙏🙏🙏👏👏👏❤❤❤,,
https://www.instagram.com/p/B89VOKChe8G/,roses_aka_billysgirl,"See ya!!! No loss to society, 🐷",,
https://www.instagram.com/p/B89QqiFAzmM/,abcnews,Disgraced movie mogul Harvey Weinstein found guilty of criminal sexual assault and rape in the third degree.,,
https://www.instagram.com/p/B89QqiFAzmM/,samtywrites,A product of the festering atmosphere in Hollywood. This kind of disgusting behavior is always been the scene in Hollywood for decades.,,
https://www.instagram.com/p/B89QqiFAzmM/,chrisrod11,Trump will probably pardon him,,
https://www.instagram.com/p/B89QqiFAzmM/,raye_u_rock,When will he pardoned?,,
https://www.instagram.com/p/B89QqiFAzmM/,la_sosa_brix,About time.. This was long over due.....,,
https://www.instagram.com/p/B89QqiFAzmM/,_.itsmateo,Water found to be wet,,
https://www.instagram.com/p/B89QqiFAzmM/,jd617,He's going get house arrest with bunch of naughty nurses,,
https://www.instagram.com/p/B89QqiFAzmM/,businessphdiva,All of that extra acting. Roll yourself right on into jail Harvey. I hope you set an example for anyone who finds it okay to violate another human being. Ignominy at its best.,,
https://www.instagram.com/p/B89QqiFAzmM/,inkmonstarr,He touched me too smh,,
https://www.instagram.com/p/B89QqiFAzmM/,metiss09122,"Why is it always when they old and useless, with a lot of money... they be found guilty?",,
https://www.instagram.com/p/B89QqiFAzmM/,jakepatton5,long overdue,,
https://www.instagram.com/p/B89QqiFAzmM/,hinesight101,The Uncle Junior walker didn’t work!!,,
https://www.instagram.com/p/B89QqiFAzmM/,dick_infidel,One less Democrat on the streets,,
https://www.instagram.com/p/B89NEiSHBc3/,abcnews,"At the start of a two-day whirlwind visit, Pres. Trump was greeted in India by an enthusiastic crowd estimated at more than 100,000 at the world's largest cricket stadium. #india #modi #donaldtrump #politics","['india', 'modi', 'donaldtrump', 'politics']",
https://www.instagram.com/p/B89NEiSHBc3/,spoysa,Ya’ll can keep him.,,
https://www.instagram.com/p/B89NEiSHBc3/,ashleynicole929,They can have him!!!,,
https://www.instagram.com/p/B89NEiSHBc3/,elenacastillo2778,Please stay there !! They like you more !!,,
https://www.instagram.com/p/B89NEiSHBc3/,thompson023,I wonder if they realize if they wanted to move to America he would not welcome them ....,,
https://www.instagram.com/p/B89NEiSHBc3/,dydar777.5,Keep America Great🇺🇸 Best President Donald Trump2020🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,,
https://www.instagram.com/p/B89NEiSHBc3/,kdubya_no_longer_flirtin,He must be selling them USA top secrets or something ...🤷🏾‍♂️🤷🏾‍♂️🤷🏾‍♂️🤷🏾‍♂️,,
https://www.instagram.com/p/B89NEiSHBc3/,cardinal3000,I would not be surprised if these people were paid to be there,,
https://www.instagram.com/p/B89NEiSHBc3/,58.wedge,So awesome how much the world respects us again 🇺🇸,,
https://www.instagram.com/p/B89NEiSHBc3/,sarge_teeburg55,#movethere😂😂😂,['movethere'],
https://www.instagram.com/p/B89NEiSHBc3/,achile135,Trump is more popular than the Beatles!!,,
https://www.instagram.com/p/B89NEiSHBc3/,debrachar53,Wow they Love Him,,
https://www.instagram.com/p/B89NEiSHBc3/,jojo_stork,He’s probably internally saying disgusting things about India bec that’s how he is,,
https://www.instagram.com/p/B89MUxhHhbt/,abcnews,"South Korean authorities disinfected a traditional market in Seoul, spraying shops and roads as part of coronavirus prevention efforts. The government has raised its infectious disease alert to its highest level.",,
https://www.instagram.com/p/B89MUxhHhbt/,dainmcc,But what they spraying though😳😳😳,,
https://www.instagram.com/p/B89MUxhHhbt/,nick.stevens.china.snake,I think the government has 100% to do with this cuz all the other times that didn't happen but now it's happening come on guys this is the way of the going to bring the chip out the six six sick because they going to say they need to track this down for this is all full of s*** this is from the government framing China and doing this think about it why now they're going to do this this happens now full of s*** hundred percent the government,,
https://www.instagram.com/p/B89MUxhHhbt/,kizmyster0699,"Uh, are they spraying that around food?😳 Is that safe?",,
https://www.instagram.com/p/B89MUxhHhbt/,tadstads1960,Let's hope it's a bright future forward and health and happiness return too all affected were ever they are and from,,
https://www.instagram.com/p/B89MUxhHhbt/,jj.a.v.i,What are they spraying? Lysol??,,
https://www.instagram.com/p/B89MUxhHhbt/,sadequa_j,Spraying around food??,,
https://www.instagram.com/p/B89MUxhHhbt/,soycappi,They are killing themselves. Sad.,,
https://www.instagram.com/p/B89MUxhHhbt/,tonjustrea,Blame Communist President of China Xi Jinping. China virus. Made in China,,
https://www.instagram.com/p/B89MUxhHhbt/,staller_2019,Tripple that number and that might be more like it...unfortunately this is a horrible pandemic.,,
https://www.instagram.com/p/B89MUxhHhbt/,irvineendi,"i was plan 12 to 16 march to seoul, its ok to travel?",,
https://www.instagram.com/p/B89MUxhHhbt/,l.o.l.always,DUDEEEEEEE the guy was spraying w a full hazmat suit & there was a lady behind him without a mask 😷 or anything 🤔😰🤦🏻‍♀️😱😱😱😵🤯🤬,,
https://www.instagram.com/p/B89MUxhHhbt/,perfect_illustrator,"Hi I’m a graphic designer...Kindly Check out my page for quality artworks such as:
Cartoon illustrations 🔥
Logo designs 🔥
Mixtape covers🔥
Album art🔥
Flyer designs🔥
And many more🔥🔥🔥🔥
At affordable prices
DM ASAP FOR MY SERVICES",,
https://www.instagram.com/p/B89MBUAlE-g/,abcnews,Try to have as much fun in the snow as these playful otters scurrying in and out of tunnels at the Milwaukee County Zoo. #otters #animals #milwaukee #snow,"['otters', 'animals', 'milwaukee', 'snow']",
https://www.instagram.com/p/B89MBUAlE-g/,na9ir13,♥️♥️♥️,,
https://www.instagram.com/p/B89MBUAlE-g/,scapesrus,😂 👍,,
https://www.instagram.com/p/B89MBUAlE-g/,sergio_ambition,Emmit otterton,,
https://www.instagram.com/p/B89MBUAlE-g/,dorothyzarate,😍😍❤️❤️,,
https://www.instagram.com/p/B89MBUAlE-g/,na9ir13,😍😍😍,,
https://www.instagram.com/p/B89MBUAlE-g/,chrissantana8,Cool,,
https://www.instagram.com/p/B89MBUAlE-g/,sicario53,😄😄😄,,
https://www.instagram.com/p/B89MBUAlE-g/,na9ir13,🌹🌹🌹,,
https://www.instagram.com/p/B89MBUAlE-g/,perfect_illustrator,"🔥🔥🔥Let Me Know If You Need MIXTAPE COVERS ,LOGOS, COVER ARTS , CARTOON PICS,ANIMATED VIDEO At Affordable Prices📷📹📠💯",,
https://www.instagram.com/p/B89MBUAlE-g/,john_rich011,Make 💰1⃣0⃣0⃣0⃣0⃣ real quick no catches....lmk ASAP🇺🇸🇨🇦,,
https://www.instagram.com/p/B89MBUAlE-g/,mirkus_mn,@zachary.hoh 😍😍😍😍,,['zachary.hoh']
https://www.instagram.com/p/B89MBUAlE-g/,sasycorrea,@rdc33 😍😍😍,,['rdc33']
https://www.instagram.com/p/B89Lue5l_6C/,abcnews,"Officials rescue dog trapped in the middle of an icy pond

""Come on, buddy!"" Police and firefighters worked together to rescue a dog trapped in the middle of an icy pond in Walton Hills, Ohio, as one man crawled across the ice to rescue the pup. https://abcn.ws/2uqmp2J",,
https://www.instagram.com/p/B89Lue5l_6C/,lams_words,Why cut off the video before the complete rescue has been seen? Ugh!,,
https://www.instagram.com/p/B89Lue5l_6C/,shotty_babyy_,Where’s the rescue?,,
https://www.instagram.com/p/B89Lue5l_6C/,amelia_knowles24,Wtf is throwing a rope going to do,,
https://www.instagram.com/p/B89Lue5l_6C/,furryfoxling,DID HE GET OUT OK???,,
https://www.instagram.com/p/B89Lue5l_6C/,angela_a27,Someone would’ve had to drag me out with a rope while I had that dog in my arms. No way I’m sitting there throwing a rope and listening to him whimper.,,
https://www.instagram.com/p/B89Lue5l_6C/,lvlajor,I would have jumped in there in my underwear wth,,
https://www.instagram.com/p/B89Lue5l_6C/,freehugsproject.tv,Is there a part 2 to this video? 🤷🏾‍♂️,,
https://www.instagram.com/p/B89Lue5l_6C/,nessabay95,I NEED closure!!!!!!!!,,
https://www.instagram.com/p/B89Lue5l_6C/,kitchellj,"Great rescue video with no rescue. Way to keep people in a bad place mentally, post a video with a happy caption but don’t show the happy part. 🤦🏼‍♂️",,
https://www.instagram.com/p/B89Lue5l_6C/,ginnys829,Is the doggie ok?!?🙏🏻🙏🏻🙏🏻,,
https://www.instagram.com/p/B89Lue5l_6C/,sgtlisa2004,Omgggggg!!! How do these things keep happening!!!!???,,
https://www.instagram.com/p/B89Lue5l_6C/,fd_duca,Is the dog OK why can’t we see the rescue😩,,
https://www.instagram.com/p/B89IRVgIqPc/,abcnews,"""Imagine this on your morning commute."" Surveillance footage shows truck driver traveling the wrong way down a highway off-ramp amid heavy traffic in the north of England. They were jailed for six months for dangerous driving. #driving #trucks #drivers #cars #roadtrip","['driving', 'trucks', 'drivers', 'cars', 'roadtrip']",
https://www.instagram.com/p/B89IRVgIqPc/,schnovey,He did a great job with the turnaround though,,
https://www.instagram.com/p/B89IRVgIqPc/,wrightvikkid,"Why jail him???? I think he took responsibility to control the situation and NOONE WAS HURT!
Fine a little stiff don't ya think!?",,
https://www.instagram.com/p/B89IRVgIqPc/,4am_grayskull,"Damn, American jails would be even more overpopulated if we jailed folks for bad driving.",,
https://www.instagram.com/p/B89IRVgIqPc/,moon_lion_artbox,Jailed for six months 😳 holy crap . That was extremely dangerous but hopefully the city had the off ramp properly marked sometimes it’s extremely hard to tell he probably should have backed up instead of merging on to the freeway tho,,
https://www.instagram.com/p/B89IRVgIqPc/,twistloudsativa,I mean I don’t think that was worth 6 months but def needed something,,
https://www.instagram.com/p/B89IRVgIqPc/,return_of__the_mack,6 months for dangerous driving?!,,
https://www.instagram.com/p/B89IRVgIqPc/,itzphatz,Professional driver right there,,
